datetime,latitude,longitude,magnitude,mag_type,depth,phasecount,azimuth_gap,location
2025-09-19 19:00:55.808506+00:00,-7.524390697479248,112.1341323852539,2.990412772516861,MLv,166,60.0,51.53095817565918,"Java, Indonesia"
2025-09-19 18:58:09.002730+00:00,-8.780025482177734,114.93125915527344,2.3896362387573524,MLv,80,45.0,194.55403900146484,"Bali Region, Indonesia"
2025-09-19 18:47:34.128055+00:00,1.5219818353652954,127.15702056884766,2.3887760249948795,MLv,19,29.0,124.1259765625,"Halmahera, Indonesia"
2025-09-19 18:41:44.864662+00:00,-2.89533805847168,119.39594268798828,2.1142629267617807,MLv,9,18.0,68.47032535076141,"Sulawesi, Indonesia"
2025-09-19 18:40:22.284073+00:00,-2.952493667602539,119.3918228149414,2.237281216592536,MLv,5,28.0,62.9736362695694,"Sulawesi, Indonesia"
2025-09-19 18:36:15.991859+00:00,-6.146522045135498,130.12060546875,3.598148745654417,MLv,79,10.0,165.27490234375,Banda Sea
2025-09-19 18:33:51.517575+00:00,-2.909651756286621,119.38299560546876,2.0897877150289315,MLv,7,25.0,67.14656090736389,"Sulawesi, Indonesia"
2025-09-19 18:29:50.638815+00:00,-3.440988063812256,135.53216552734375,3.0480385876823903,MLv,28,25.0,80.81317138671875,"West Papua Region, Indonesia"
2025-09-19 18:11:41.008792+00:00,-3.163658142089844,134.42823791503906,3.047232483655345,MLv,9,32.0,108.51480865478516,"West Papua Region, Indonesia"
2025-09-19 18:06:07.351785+00:00,4.395735740661621,126.55067443847656,3.576341041564729,MLv,89,37.0,140.1474975347519,"Talaud Islands, Indonesia"
2025-09-19 18:01:44.750085+00:00,-1.8450764417648315,139.6453399658203,2.5976841740062158,MLv,9,20.0,212.7509002685547,Near North Coast of West Papua
2025-09-19 17:41:28.321448+00:00,-1.402870535850525,120.53128051757812,2.192280262227187,MLv,10,39.0,63.46124267578125,"Sulawesi, Indonesia"
2025-09-19 17:23:22.814754+00:00,1.146612286567688,126.25276947021484,2.63545157801778,MLv,30,30.0,104.9061279296875,Northern Molucca Sea
2025-09-19 16:52:37.662628+00:00,-3.4381213188171387,128.77484130859375,2.7017314248282003,MLv,13,15.0,197.47847747802732,"Seram, Indonesia"
2025-09-19 16:52:01.435826+00:00,-1.2667673826217651,120.64862060546876,2.08314751635177,MLv,8,40.0,69.17146301269531,"Sulawesi, Indonesia"
2025-09-19 16:37:32.119331+00:00,4.380373477935791,125.78646087646484,3.751339175961952,MLv,70,48.0,93.3281707763672,"Talaud Islands, Indonesia"
2025-09-19 16:23:27.079582+00:00,-2.3788678646087646,138.6664581298828,3.4740782667628274,MLv,30,47.0,67.16657209396362,"West Papua, Indonesia"
2025-09-19 16:12:37.917905+00:00,-9.773476600646973,124.55081939697266,3.495904559534927,MLv,19,66.0,138.68946838378906,Timor Region
2025-09-19 16:00:59.898767+00:00,-7.649178981781006,105.94703674316406,2.997759729834247,MLv,21,48.0,241.0442352294922,"Java, Indonesia"
2025-09-19 16:00:09.464454+00:00,-3.582807302474976,135.55722045898438,4.543054855469496,Mw,14,1.0,360.0,"West Papua Region, Indonesia"
2025-09-19 15:26:27.094439+00:00,3.0372414588928223,126.3180694580078,3.2036353125392623,MLv,22,37.0,93.03228378295898,"Talaud Islands, Indonesia"
2025-09-19 13:14:35.475112+00:00,-7.776212215423584,118.83592987060548,2.7438417734338336,MLv,30,41.0,134.88302421569824,Flores Sea
2025-09-19 13:00:32.358682+00:00,-8.204865455627441,119.9018096923828,3.364273783938884,MLv,176,76.0,88.240234375,"Flores Region, Indonesia"
2025-09-19 12:47:21.775398+00:00,-0.338607370853424,123.01221466064452,2.351777891151856,MLv,40,19.0,154.0627989768982,"Minahassa Peninsula, Sulawesi"
2025-09-19 12:34:56.169224+00:00,-9.613526344299316,119.8938980102539,2.463610339241768,MLv,58,23.0,83.9498291015625,"Sumba Region, Indonesia"
2025-09-19 12:26:57.863236+00:00,-3.257908582687378,135.66004943847656,3.1335152164447733,MLv,13,12.0,98.42907333374023,"West Papua Region, Indonesia"
2025-09-19 12:08:50.175840+00:00,-10.401409149169922,124.5644073486328,2.38468851093961,MLv,20,10.0,260.6903991699219,Timor Region
2025-09-19 11:58:34.733610+00:00,-6.713408470153809,106.61734771728516,2.277096704844764,MLv,5,16.0,119.97408294677734,"Java, Indonesia"
2025-09-19 11:22:30.182048+00:00,-3.713564395904541,135.56466674804688,2.489505155695489,MLv,24,7.0,266.0666723251343,"West Papua Region, Indonesia"
2025-09-19 11:06:45.545938+00:00,-3.313238382339477,135.68093872070312,2.746373136135889,MLv,18,11.0,120.47474098205566,"West Papua Region, Indonesia"
2025-09-19 10:07:20.198106+00:00,-8.671098709106445,117.40941619873048,2.642353161116352,MLv,5,31.0,122.2388153076172,"Sumbawa Region, Indonesia"
2025-09-19 10:04:23.745610+00:00,-3.4312849044799805,135.54428100585938,3.143980171069493,MLv,24,14.0,135.45457458496094,"West Papua Region, Indonesia"
2025-09-19 09:21:38.855576+00:00,-2.334822654724121,140.10159301757812,3.984536508316746,MLv,7,17.0,180.2237014770508,Near North Coast of West Papua
2025-09-19 07:50:12.342799+00:00,-0.2441736906766891,132.29103088378906,3.4459098203599434,MLv,5,18.0,195.13407135009768,"West Papua Region, Indonesia"
2025-09-19 07:48:21.537830+00:00,-0.5004650354385376,131.92645263671875,3.388163017420943,MLv,5,17.0,165.22840118408203,"West Papua Region, Indonesia"
2025-09-19 07:48:20.651737+00:00,-7.212069511413574,122.72126007080078,3.947542334666996,MLv,518,23.0,207.50852966308597,Flores Sea
2025-09-19 07:24:28.845737+00:00,-3.429464340209961,135.60121154785156,3.335966268629905,MLv,28,17.0,107.84391784667967,"West Papua Region, Indonesia"
2025-09-19 07:18:16.238687+00:00,-0.8780986666679382,127.45418548583984,2.7047934728980736,MLv,11,12.0,200.68765258789065,"Halmahera, Indonesia"
2025-09-19 07:15:53.666636+00:00,-3.649427652359009,135.8433837890625,3.396914691471279,MLv,39,7.0,235.9118614196777,"West Papua Region, Indonesia"
2025-09-19 06:55:10.101309+00:00,-3.565208196640014,122.31942749023438,3.6519384386469937,MLv,10,59.0,110.36162948608398,"Sulawesi, Indonesia"
2025-09-19 06:16:58.047577+00:00,0.2954898178577423,121.91111755371094,2.2137068728002087,MLv,171,20.0,86.31484985351562,"Minahassa Peninsula, Sulawesi"
2025-09-19 06:11:42.577388+00:00,0.9099094271659852,126.10994720458984,3.2085646503454277,MLv,23,21.0,100.252197265625,Northern Molucca Sea
2025-09-19 05:16:03.483151+00:00,-8.564825057983398,112.23973083496094,2.989420421044472,MLv,24,27.0,209.8989791870117,"Java, Indonesia"
2025-09-19 04:40:07.330813+00:00,1.924189209938049,122.4298553466797,3.787555098430909,MLv,45,36.0,176.53507614135742,"Minahassa Peninsula, Sulawesi"
2025-09-19 04:18:24.968991+00:00,-0.7821406722068787,119.80817413330078,1.968831131143828,MLv,13,16.0,83.71651458740234,"Minahassa Peninsula, Sulawesi"
2025-09-19 03:41:26.816879+00:00,-9.10811710357666,116.9444351196289,2.357417287971808,MLv,10,15.0,214.6085205078125,"Sumbawa Region, Indonesia"
2025-09-19 03:06:50.911591+00:00,-3.358320474624634,135.5911407470703,4.771493058295102,Mw,24,2.0,360.0,"West Papua Region, Indonesia"
2025-09-19 02:59:36.622242+00:00,-0.6933449506759644,119.83934020996094,2.011570311674703,MLv,10,13.0,90.37775659561156,"Minahassa Peninsula, Sulawesi"
2025-09-19 02:50:24.134449+00:00,-3.4925761222839355,135.55848693847656,3.3991919631839447,MLv,26,10.0,136.97808837890625,"West Papua Region, Indonesia"
2025-09-19 02:48:30.285044+00:00,-6.963582515716553,106.405517578125,2.3103698814306424,MLv,29,18.0,165.03736877441406,"Java, Indonesia"
2025-09-19 00:55:37.320334+00:00,-3.3989157676696777,135.57835388183594,3.3741952826969595,MLv,27,16.0,107.04112243652344,"West Papua Region, Indonesia"
2025-09-19 00:50:47.097289+00:00,-9.614521980285645,119.09575653076172,2.711582219691046,MLv,49,37.0,179.357177734375,"Sumba Region, Indonesia"
2025-09-19 00:10:36.012034+00:00,-8.402710914611816,125.18631744384766,2.291742568671844,MLv,16,11.0,233.7055358886719,Timor Region
2025-09-19 00:08:21.824573+00:00,-2.642586469650269,135.5455780029297,3.109752348205552,MLv,5,7.0,200.33615112304688,"West Papua Region, Indonesia"
2025-09-18 23:45:01.639663+00:00,-3.5296406745910645,135.72683715820312,3.171046444726777,MLv,32,19.0,83.38272094726562,"West Papua Region, Indonesia"
2025-09-18 23:43:15.020867+00:00,-2.90381121635437,135.79420471191406,2.818940687263386,MLv,28,8.0,131.70389461517334,"West Papua Region, Indonesia"
2025-09-18 23:37:30.841427+00:00,-4.376936912536621,123.0804901123047,2.5164689666765385,MLv,11,18.0,191.6931610107422,Banda Sea
2025-09-18 22:53:45.631813+00:00,-3.4388389587402344,135.57667541503906,5.611896617644756,Mw,34,5.0,163.23392653942625,"West Papua Region, Indonesia"
2025-09-18 22:02:35.860580+00:00,-0.6800750494003296,99.1247100830078,2.8265709742518914,MLv,16,22.0,108.23867797851562,"Southern Sumatra, Indonesia"
2025-09-18 21:53:41.182505+00:00,-9.836126327514648,119.17627716064452,2.657536957394389,MLv,20,26.0,204.7469711303711,"Sumba Region, Indonesia"
2025-09-18 21:33:11.143150+00:00,-3.2146105766296387,135.72076416015625,2.973319494525008,MLv,10,7.0,207.57327270507807,"West Papua Region, Indonesia"
2025-09-18 21:27:30.123127+00:00,-3.610815286636353,135.57337951660156,1.9985307050168304,MLv,29,5.0,302.7849054336548,"West Papua Region, Indonesia"
2025-09-18 21:08:33.282004+00:00,-3.3875772953033447,135.58499145507812,3.5400092565300776,MLv,21,15.0,107.46637535095216,"West Papua Region, Indonesia"
2025-09-18 21:06:08.749421+00:00,-3.42362904548645,135.58087158203125,2.413346482012025,MLv,22,8.0,156.7039852142334,"West Papua Region, Indonesia"
2025-09-18 21:02:52.085726+00:00,-3.3174617290496826,135.61355590820312,1.4546605472632628,MLv,12,6.0,252.52069091796875,"West Papua Region, Indonesia"
2025-09-18 21:00:37.724035+00:00,-3.553879499435425,135.5711212158203,1.843396270189104,MLv,29,6.0,292.0881242752075,"West Papua Region, Indonesia"
2025-09-18 20:58:15.830648+00:00,-3.5640814304351807,135.5685272216797,1.5392636838747915,MLv,32,6.0,294.1702356338501,"West Papua Region, Indonesia"
2025-09-18 20:54:06.112782+00:00,-2.794696807861328,128.10508728027344,3.2296738377690293,MLv,13,15.0,96.05984497070312,Ceram Sea
2025-09-18 20:51:39.594208+00:00,-3.4391138553619385,135.5305633544922,3.213966002503579,MLv,25,14.0,148.04513549804688,"West Papua Region, Indonesia"
2025-09-18 20:46:03.225711+00:00,4.1727514266967765,97.46246337890624,2.58086159899941,MLv,5,14.0,142.93242645263672,"Northern Sumatra, Indonesia"
2025-09-18 20:45:16.002087+00:00,-3.3323659896850586,135.66720581054688,2.0751997813876355,MLv,21,6.0,272.42881774902344,"West Papua Region, Indonesia"
2025-09-18 20:43:36.652898+00:00,-0.4583678245544434,127.43265533447266,2.8633073075924327,MLv,110,24.0,105.41116333007812,"Halmahera, Indonesia"
2025-09-18 20:41:17.204837+00:00,4.165038108825684,97.46900939941406,3.2656627920578227,MLv,5,14.0,86.03146743774414,"Northern Sumatra, Indonesia"
2025-09-18 20:29:17.121633+00:00,2.590911626815796,128.24839782714844,3.0374013687090047,MLv,14,12.0,223.0063934326172,"Halmahera, Indonesia"
2025-09-18 20:28:48.076950+00:00,-3.564929246902466,135.5620574951172,2.409002963908476,MLv,28,7.0,291.2113456726074,"West Papua Region, Indonesia"
2025-09-18 20:24:38.328606+00:00,-3.470005989074707,135.58700561523438,3.280857366454017,MLv,34,14.0,112.68838691711426,"West Papua Region, Indonesia"
2025-09-18 20:20:43.677985+00:00,4.134465217590332,97.47246551513672,2.518352589307774,MLv,5,16.0,128.24317169189453,"Northern Sumatra, Indonesia"
2025-09-18 20:20:39.418098+00:00,-3.2574143409729004,135.69740295410156,2.2432140019364413,MLv,11,4.0,323.4627990722656,"West Papua Region, Indonesia"
2025-09-18 20:16:29.733282+00:00,-3.4646120071411133,135.56283569335938,2.908696753957285,MLv,27,10.0,158.60626983642578,"West Papua Region, Indonesia"
2025-09-18 20:13:25.820963+00:00,-3.4538302421569824,135.55075073242188,3.112404139051735,MLv,28,11.0,154.46088409423828,"West Papua Region, Indonesia"
2025-09-18 19:35:20.170382+00:00,2.643059492111206,127.32410430908205,4.487465912380324,MLv,6,33.0,129.26341247558594,Northern Molucca Sea
2025-09-18 19:25:46.694120+00:00,1.9133527278900144,126.77364349365234,3.894731753352662,MLv,21,31.0,82.15251922607422,Northern Molucca Sea
2025-09-18 19:05:28.142491+00:00,-3.378128290176392,135.56973266601562,3.421644216488517,MLv,24,16.0,106.749755859375,"West Papua Region, Indonesia"
2025-09-18 19:01:20.335009+00:00,-8.393094062805176,119.4009017944336,2.8838590164627718,MLv,136,32.0,122.13591384887695,"Flores Region, Indonesia"
2025-09-18 18:51:49.198194+00:00,-3.369953155517578,135.52859497070312,4.364630298948243,Mw,20,7.0,121.29597741877654,"West Papua Region, Indonesia"
2025-09-18 18:45:07.898882+00:00,-8.333763122558594,119.9394760131836,3.0448493294225685,MLv,150,51.0,116.53779792785645,"Flores Region, Indonesia"
2025-09-18 18:43:22.808922+00:00,-3.509469747543335,135.5535430908203,2.887675476968832,MLv,39,10.0,232.2115173339844,"West Papua Region, Indonesia"
2025-09-18 18:37:04.580911+00:00,-3.36934757232666,135.5925750732422,3.648922096124751,MLv,22,17.0,94.88353729248048,"West Papua Region, Indonesia"
2025-09-18 18:35:55.860572+00:00,-3.3949005603790283,135.56922912597656,3.567196993260497,MLv,25,15.0,106.54512977600098,"West Papua Region, Indonesia"
2025-09-18 18:33:45.579953+00:00,-3.36857271194458,135.56272888183594,3.929182697059872,MLv,25,25.0,64.63133239746094,"West Papua Region, Indonesia"
2025-09-18 18:19:50.816554+00:00,-3.467183351516724,135.4947509765625,,,32,281.0,95.53115918664317,"West Papua Region, Indonesia"
2025-09-18 18:02:14.696193+00:00,1.8168998956680296,128.56179809570312,2.1669959811938044,MLv,44,8.0,223.6563720703125,"Halmahera, Indonesia"
2025-09-18 17:40:05.914178+00:00,-2.0259950160980225,120.49031829833984,1.657784231080786,MLv,10,16.0,109.84870147705078,"Sulawesi, Indonesia"
2025-09-18 17:08:47.304964+00:00,1.645308256149292,126.4563751220703,4.131698432197305,MLv,20,34.0,67.98132848739624,Northern Molucca Sea
2025-09-18 16:23:34.841580+00:00,0.3353590071201324,121.9253158569336,2.510513047131304,MLv,179,20.0,101.48779296875,"Minahassa Peninsula, Sulawesi"
2025-09-18 15:44:25.728417+00:00,-3.2419352531433105,139.5642852783203,3.1842408942303853,MLv,74,21.0,56.43438720703125,"West Papua, Indonesia"
2025-09-18 15:13:20.986960+00:00,-3.666842222213745,128.71209716796875,3.50936694376669,MLv,94,27.0,189.46709442138672,"Seram, Indonesia"
2025-09-18 14:59:37.418502+00:00,-10.149673461914062,113.99476623535156,4.831237399068026,MLv,25,82.0,221.52560424804688,"South of Java, Indonesia"
2025-09-18 14:42:25.364578+00:00,-0.6843797564506531,131.59188842773438,2.788390500775851,MLv,10,17.0,137.53675079345703,"West Papua Region, Indonesia"
2025-09-18 14:40:11.573205+00:00,0.8417806625366211,122.5767822265625,2.501037233748018,MLv,17,17.0,160.38851928710938,"Minahassa Peninsula, Sulawesi"
2025-09-18 14:23:45.676368+00:00,-3.9495906829833984,122.1257553100586,2.072856070646227,MLv,31,9.0,155.1266326904297,"Sulawesi, Indonesia"
2025-09-18 13:15:04.295109+00:00,-0.0703161135315895,123.17835998535156,3.069675241121817,MLv,106,23.0,177.29638671875,"Minahassa Peninsula, Sulawesi"
2025-09-18 13:06:59.673045+00:00,-0.6778252720832825,123.65401458740234,2.9134339641041254,MLv,63,16.0,213.7400054931641,"Minahassa Peninsula, Sulawesi"
2025-09-18 13:00:58.375448+00:00,-6.461692333221436,104.47118377685548,2.746428405134175,MLv,17,12.0,226.13016510009768,"Sunda Strait, Indonesia"
2025-09-18 12:48:56.605399+00:00,1.6587424278259275,126.5211944580078,4.357525761793658,Mw,53,32.0,129.6663745976375,Northern Molucca Sea
2025-09-18 12:18:53.259549+00:00,-8.423477172851562,110.6458511352539,2.5517485241827,MLv,13,26.0,243.00238037109372,"Java, Indonesia"
2025-09-18 12:10:22.150548+00:00,-1.2909375429153442,133.96275329589844,1.640521343178292,MLv,20,7.0,123.0156183242798,"West Papua Region, Indonesia"
2025-09-18 11:52:35.938355+00:00,-2.541008710861206,121.15016174316406,2.89528550050366,MLv,5,49.0,41.09638214111328,"Sulawesi, Indonesia"
2025-09-18 11:47:55.378110+00:00,4.3663578033447275,126.36585235595705,2.885290460661324,MLv,19,8.0,205.99783325195312,"Talaud Islands, Indonesia"
2025-09-18 11:39:23.347037+00:00,-0.7171555161476135,128.02481079101562,2.93538468986116,MLv,10,22.0,96.69969177246094,"Halmahera, Indonesia"
2025-09-18 10:26:39.642836+00:00,-4.014970779418944,122.27203369140624,2.7143182968371597,MLv,10,16.0,132.97036743164062,"Sulawesi, Indonesia"
2025-09-18 10:24:31.483280+00:00,1.4415079355239868,126.3782196044922,3.196454106461654,MLv,33,31.0,61.84296464920044,Northern Molucca Sea
2025-09-18 10:11:54.556527+00:00,-1.3225774765014648,119.74939727783205,2.2005433029932133,MLv,10,27.0,76.63706970214844,"Sulawesi, Indonesia"
2025-09-18 08:52:18.189871+00:00,0.3165724873542785,98.52548217773438,3.487038158247989,MLv,14,32.0,102.27056884765624,"Northern Sumatra, Indonesia"
2025-09-18 08:37:14.159901+00:00,-3.0183892250061035,121.95648193359376,2.7692380611047933,MLv,10,25.0,85.79570388793945,"Sulawesi, Indonesia"
2025-09-18 08:13:14.407686+00:00,3.376920700073242,124.52999114990234,3.8971170658601615,mb,336,20.0,155.98330307006836,Celebes Sea
2025-09-18 08:00:02.217678+00:00,-3.438777208328247,133.87481689453125,4.087780048831347,MLv,9,29.0,96.80553436279295,"West Papua Region, Indonesia"
2025-09-18 07:39:57.126029+00:00,-8.544282913208008,105.85506439208984,4.1125517359594,MLv,26,69.0,223.02388763427732,"South of Java, Indonesia"
2025-09-18 07:19:01.759348+00:00,-8.662482261657715,110.58782196044922,3.011502319214168,MLv,5,33.0,229.8562431335449,"Java, Indonesia"
2025-09-18 07:07:12.174766+00:00,-2.548091411590576,121.12503051757812,3.276056707925586,MLv,5,54.0,63.45685195922852,"Sulawesi, Indonesia"
2025-09-18 06:34:18.863328+00:00,-2.0535519123077397,120.68175506591795,2.531394211961569,MLv,10,22.0,59.23162841796875,"Sulawesi, Indonesia"
2025-09-18 03:47:33.634908+00:00,4.283629894256592,127.77064514160156,4.902003239350734,Mw,200,43.0,163.83925353985387,"Talaud Islands, Indonesia"
2025-09-18 03:30:33.242220+00:00,-0.6487770080566406,128.01617431640625,4.665547666050786,MLv,10,61.0,61.05293464660645,"Halmahera, Indonesia"
2025-09-18 02:24:54.279769+00:00,-1.3926494121551514,120.54400634765624,2.696443526674023,MLv,10,25.0,65.53443145751953,"Sulawesi, Indonesia"
2025-09-18 01:12:18.488199+00:00,0.0368899703025817,100.11717987060548,2.10634671834482,MLv,10,14.0,103.28727722167967,"Northern Sumatra, Indonesia"
2025-09-18 00:50:27.477290+00:00,3.643534183502197,126.81256866455078,2.667257396357224,MLv,26,7.0,155.9077606201172,"Talaud Islands, Indonesia"
2025-09-18 00:32:10.292716+00:00,1.0502852201461792,127.06483459472656,2.552827430216261,MLv,10,7.0,254.7423400878906,"Halmahera, Indonesia"
2025-09-17 23:53:12.818051+00:00,0.804824948310852,118.71692657470705,2.883384217938606,MLv,10,8.0,111.28303527832033,Borneo
2025-09-17 23:49:25.983159+00:00,-2.59633469581604,122.38363647460938,3.1312217763144754,MLv,14,9.0,272.8296813964844,"Sulawesi, Indonesia"
2025-09-17 23:46:06.749544+00:00,-0.7636740207672119,131.28781127929688,3.046959404479159,MLv,10,9.0,165.63983917236328,"West Papua Region, Indonesia"
2025-09-17 23:27:50.964597+00:00,-2.0569756031036377,100.01703643798828,3.0156144094250856,MLv,10,11.0,139.66065979003906,"Southern Sumatra, Indonesia"
2025-09-17 21:33:06.465274+00:00,1.6647286415100098,99.40166473388672,3.873489588552815,MLv,156,25.0,116.42261505126952,"Northern Sumatra, Indonesia"
2025-09-17 21:06:38.582678+00:00,1.9133888483047483,96.9059600830078,4.044794253584271,MLv,11,20.0,180.78794860839844,Off West Coast of Northern Sumatra
2025-09-17 20:47:18.634879+00:00,-2.444646120071411,130.34881591796875,2.6160793101841167,MLv,34,9.0,91.78408813476562,"Seram, Indonesia"
2025-09-17 19:21:49.334534+00:00,-7.374067306518555,130.22171020507812,4.656198669362483,mb,113,46.0,45.40281677246094,"Tanimbar Islands Region, Indonesia"
2025-09-17 18:29:28.002722+00:00,-0.6000257134437561,131.83152770996094,3.489420823899753,MLv,7,23.0,154.05799102783203,"West Papua Region, Indonesia"
2025-09-17 18:23:29.944575+00:00,0.0928818508982658,122.47157287597656,2.7624568358392465,MLv,147,28.0,74.8261489868164,"Minahassa Peninsula, Sulawesi"
2025-09-17 18:10:33.469304+00:00,-4.506882190704346,133.95950317382812,3.968108362339192,MLv,48,21.0,126.31267547607422,"West Papua Region, Indonesia"
2025-09-17 18:00:00.375956+00:00,0.5638557076454163,126.57662200927734,2.614222818829045,MLv,6,16.0,193.52761840820312,Northern Molucca Sea
2025-09-17 17:48:04.249889+00:00,-0.5984280109405518,123.28517150878906,2.2149432795899595,MLv,13,10.0,241.4388732910156,"Minahassa Peninsula, Sulawesi"
2025-09-17 17:15:41.736834+00:00,-7.564685344696045,126.6607437133789,3.367008103379322,MLv,257,18.0,317.5706787109375,Banda Sea
2025-09-17 16:55:27.727324+00:00,-10.985443115234377,111.2726593017578,4.269454857761138,MLv,5,34.0,253.47911071777344,"South of Java, Indonesia"
2025-09-17 16:30:38.975269+00:00,-8.760703086853027,124.38306427001952,2.518458386468808,MLv,89,24.0,89.22981643676758,Timor Region
2025-09-17 16:17:42.757586+00:00,-6.279230117797852,104.8962173461914,2.9727784770758667,MLv,21,13.0,196.4440155029297,"Sunda Strait, Indonesia"
2025-09-17 15:52:48.344221+00:00,-7.684320449829102,129.0908966064453,4.456840519262284,MLv,22,37.0,83.43190002441406,Banda Sea
2025-09-17 15:37:56.872430+00:00,2.0405240058898926,127.37843322753906,3.196710062419431,MLv,91,14.0,99.9714126586914,Northern Molucca Sea
2025-09-17 14:29:34.784175+00:00,4.157111644744873,97.47494506835938,2.283729171459734,MLv,7,17.0,139.319580078125,"Northern Sumatra, Indonesia"
2025-09-17 14:25:06.070850+00:00,5.225874423980713,126.388671875,3.3832230284127838,MLv,5,10.0,148.93058967590332,"Mindanao, Philippines"
2025-09-17 13:11:56.927696+00:00,-2.752229928970337,128.11734008789062,4.313032055731839,Mw,22,13.0,162.5758402976122,Ceram Sea
2025-09-17 12:55:29.787755+00:00,-1.262830376625061,120.5859375,2.87124841818943,MLv,7,38.0,37.24932861328125,"Sulawesi, Indonesia"
2025-09-17 09:35:23.365671+00:00,3.0616769790649414,97.33546447753906,3.198394947252284,MLv,9,20.0,123.464599609375,"Northern Sumatra, Indonesia"
2025-09-17 09:23:04.542088+00:00,-0.4700194895267487,121.2293930053711,2.437667486793338,MLv,7,14.0,156.7190170288086,"Minahassa Peninsula, Sulawesi"
2025-09-17 08:55:42.770644+00:00,-2.902865409851074,128.75511169433594,2.6567942571147203,MLv,13,9.0,152.92784118652344,Ceram Sea
2025-09-17 07:36:07.737195+00:00,4.83881664276123,96.79785919189452,2.7181634990906933,MLv,7,22.0,111.58291625976562,"Northern Sumatra, Indonesia"
2025-09-17 07:28:48.462996+00:00,-2.758873462677002,128.73817443847656,3.88519377635607,MLv,9,28.0,68.44918823242188,Ceram Sea
2025-09-17 07:26:44.403731+00:00,-2.7683265209198,128.7831268310547,4.577364601596781,MLv,11,66.0,39.64345169067383,Ceram Sea
2025-09-17 07:08:20.164412+00:00,-1.7229480743408203,120.35523986816406,1.798401087904271,MLv,7,18.0,72.16754150390625,"Sulawesi, Indonesia"
2025-09-17 07:03:15.820436+00:00,5.022198677062988,95.9751205444336,2.3694901139588054,MLv,12,20.0,90.24721145629884,"Northern Sumatra, Indonesia"
2025-09-17 06:09:04.928151+00:00,4.848043918609619,96.79823303222656,2.571994924926738,MLv,5,14.0,111.54094886779784,"Northern Sumatra, Indonesia"
2025-09-17 05:15:18.749092+00:00,3.249852180480957,122.56694793701172,3.613100344378814,MLv,522,20.0,132.80739974975586,Celebes Sea
2025-09-17 05:04:12.623691+00:00,0.2297559976577759,122.0258331298828,2.085065486893332,MLv,141,13.0,110.93466186523438,"Minahassa Peninsula, Sulawesi"
2025-09-17 03:36:58.281069+00:00,-4.921294689178467,102.8847198486328,3.132836103368835,MLv,23,20.0,124.17564392089844,"Southern Sumatra, Indonesia"
2025-09-17 02:36:48.810502+00:00,-0.2467307299375534,124.13427734375,3.074984303522214,MLv,5,14.0,129.1747589111328,Southern Molucca Sea
2025-09-17 02:34:52.296700+00:00,-3.81608772277832,131.72515869140625,3.3254883509691133,MLv,9,18.0,131.0753936767578,"West Papua Region, Indonesia"
2025-09-17 02:20:07.893698+00:00,-9.424458503723145,112.80632781982422,3.6988454676312696,MLv,11,37.0,220.4088363647461,"South of Java, Indonesia"
2025-09-17 01:59:14.381662+00:00,-9.752740859985352,119.01837921142578,2.4051847279969545,MLv,11,17.0,219.54132843017575,"Sumba Region, Indonesia"
2025-09-17 01:51:47.768437+00:00,5.592804908752441,126.94692993164062,3.7682634641900026,MLv,26,10.0,201.234375,"Mindanao, Philippines"
2025-09-17 01:32:39.925586+00:00,-3.613071203231812,101.61564636230467,3.307738594297038,MLv,28,32.0,135.35520935058594,"Southern Sumatra, Indonesia"
2025-09-17 00:02:33.886445+00:00,0.0435223467648029,122.12596893310548,2.346136074464119,MLv,5,7.0,264.52490615844727,"Minahassa Peninsula, Sulawesi"
2025-09-17 00:00:13.895557+00:00,4.189468383789063,97.45647430419922,2.182985607456033,MLv,5,9.0,147.52178955078125,"Northern Sumatra, Indonesia"
2025-09-16 23:13:54.952581+00:00,4.158247947692871,97.49661254882812,3.1488993172933397,MLv,5,36.0,85.05324172973633,"Northern Sumatra, Indonesia"
2025-09-16 22:03:49.695678+00:00,1.221402406692505,125.3581314086914,3.5208880044674067,M,75,18.0,124.48928833007812,Northern Molucca Sea
2025-09-16 22:01:44.497946+00:00,5.785737037658691,126.75816345214844,3.873063340110424,M,35,7.0,199.4325714111328,"Mindanao, Philippines"
2025-09-16 20:23:30.814237+00:00,1.5029062032699585,127.5799789428711,2.8808780438931105,M,178,15.0,90.56893539428712,"Halmahera, Indonesia"
2025-09-16 20:00:25.589104+00:00,-2.3002114295959477,133.73533630371094,3.2355743462838213,MLv,5,14.0,124.86935424804688,"West Papua Region, Indonesia"
2025-09-16 19:43:06.640243+00:00,-0.6146981716156006,135.62403869628906,4.127491249218433,MLv,5,24.0,201.3746109008789,"West Papua Region, Indonesia"
2025-09-16 19:25:57.106564+00:00,1.1773171424865725,126.2553482055664,2.3867657781083085,MLv,20,11.0,130.04851531982422,Northern Molucca Sea
2025-09-16 19:07:29.285065+00:00,-2.3568241596221924,140.53656005859375,1.785575907980441,MLv,5,7.0,255.52362060546875,Near North Coast of West Papua
2025-09-16 18:58:36.493283+00:00,-3.438673973083496,135.57948303222656,4.217026973599012,MLv,32,31.0,48.46713829040527,"West Papua Region, Indonesia"
2025-09-16 18:57:07.139097+00:00,-0.692217767238617,131.46778869628906,2.233810387206232,MLv,10,11.0,156.44149017333984,"West Papua Region, Indonesia"
